시도,시군구,E9_총계,연도,월
경상북도,고령군,1287,2014,3
경상북도,구미시,2624,2014,3
경상북도,군위군,358,2014,3
경상북도,김천시,562,2014,3
경상북도,문경시,123,2014,3
경상북도,봉화군,51,2014,3
경상북도,상주시,189,2014,3
경상북도,성주군,979,2014,3
경상북도,안동시,230,2014,3
경상북도,영덕군,226,2014,3
경상북도,영양군,19,2014,3
경상북도,영주시,88,2014,3
경상북도,영천시,1607,2014,3
경상북도,예천군,65,2014,3
경상북도,울릉군,43,2014,3
경상북도,울진군,343,2014,3
경상북도,의성군,270,2014,3
경상북도,청도군,437,2014,3
경상북도,청송군,67,2014,3
경상북도,칠곡군,2354,2014,3
경상북도,포항시 남구,722,2014,3
경상북도,포항시 북구,434,2014,3
광주광역시,광산구,3460,2014,3
광주광역시,남구,21,2014,3
광주광역시,동구,24,2014,3
광주광역시,북구,388,2014,3
광주광역시,서구,176,2014,3
대구광역시,남구,3,2014,3
대구광역시,달서구,3415,2014,3
대구광역시,달성군,2403,2014,3
대구광역시,동구,114,2014,3
대구광역시,북구,848,2014,3
대구광역시,서구,844,2014,3
대구광역시,수성구,33,2014,3
대구광역시,중구,20,2014,3
대전광역시,대덕구,545,2014,3
대전광역시,동구,57,2014,3
대전광역시,서구,51,2014,3
대전광역시,유성구,148,2014,3
대전광역시,중구,38,2014,3
부산광역시,강서구,4028,2014,3
부산광역시,금정구,154,2014,3
부산광역시,기장군,896,2014,3
부산광역시,남구,52,2014,3
부산광역시,동구,9,2014,3
부산광역시,동래구,46,2014,3
부산광역시,부산진구,49,2014,3
부산광역시,북구,25,2014,3
부산광역시,사상구,1340,2014,3
부산광역시,사하구,1889,2014,3
부산광역시,서구,57,2014,3
부산광역시,수영구,21,2014,3
부산광역시,연제구,55,2014,3
부산광역시,영도구,134,2014,3
부산광역시,중구,11,2014,3
부산광역시,해운대구,65,2014,3
서울특별시,강남구,274,2014,3
서울특별시,강동구,153,2014,3
서울특별시,강북구,77,2014,3
서울특별시,강서구,114,2014,3
서울특별시,관악구,159,2014,3
서울특별시,광진구,137,2014,3
서울특별시,구로구,408,2014,3
서울특별시,금천구,608,2014,3
서울특별시,노원구,38,2014,3
서울특별시,도봉구,173,2014,3
서울특별시,동대문구,204,2014,3
서울특별시,동작구,83,2014,3
서울특별시,마포구,131,2014,3
서울특별시,서대문구,68,2014,3
서울특별시,서초구,181,2014,3
서울특별시,성동구,502,2014,3
서울특별시,성북구,178,2014,3
서울특별시,송파구,249,2014,3
서울특별시,양천구,105,2014,3
서울특별시,영등포구,294,2014,3
서울특별시,용산구,149,2014,3
서울특별시,은평구,74,2014,3
서울특별시,종로구,92,2014,3
서울특별시,중구,236,2014,3
서울특별시,중랑구,134,2014,3
울산광역시,남구,421,2014,3
울산광역시,동구,1136,2014,3
울산광역시,북구,1109,2014,3
울산광역시,울주군,2748,2014,3
울산광역시,중구,66,2014,3
인천광역시,강화군,264,2014,3
인천광역시,계양구,463,2014,3
인천광역시,남구,861,2014,3
인천광역시,남동구,6573,2014,3
인천광역시,동구,279,2014,3
인천광역시,부평구,897,2014,3
인천광역시,서구,5400,2014,3
인천광역시,연수구,332,2014,3
인천광역시,옹진군,51,2014,3
인천광역시,중구,190,2014,3
전라남도,강진군,116,2014,3
전라남도,고흥군,288,2014,3
전라남도,곡성군,122,2014,3
전라남도,광양시,299,2014,3
전라남도,구례군,20,2014,3
전라남도,나주시,741,2014,3
전라남도,담양군,538,2014,3
전라남도,목포시,218,2014,3
전라남도,무안군,314,2014,3
전라남도,보성군,82,2014,3
전라남도,순천시,227,2014,3
전라남도,신안군,227,2014,3
전라남도,여수시,714,2014,3
전라남도,영광군,181,2014,3
전라남도,영암군,2073,2014,3
전라남도,완도군,453,2014,3
전라남도,장성군,658,2014,3
전라남도,장흥군,109,2014,3
전라남도,진도군,249,2014,3
전라남도,함평군,311,2014,3
전라남도,해남군,354,2014,3
전라남도,화순군,265,2014,3
전라북도,고창군,234,2014,3
전라북도,군산시,1739,2014,3
전라북도,김제시,980,2014,3
전라북도,남원시,201,2014,3
전라북도,무주군,13,2014,3
전라북도,부안군,167,2014,3
전라북도,순창군,44,2014,3
전라북도,완주군,680,2014,3
전라북도,익산시,1387,2014,3
전라북도,임실군,72,2014,3
전라북도,장수군,124,2014,3
전라북도,전주시 덕진구,275,2014,3
전라북도,전주시 완산구,93,2014,3
전라북도,정읍시,927,2014,3
전라북도,진안군,35,2014,3
제주특별자치도,서귀포시,1052,2014,3
제주특별자치도,제주시,1032,2014,3
충청남도,계룡시,14,2014,3
충청남도,공주시,503,2014,3
충청남도,금산군,419,2014,3
충청남도,논산시,1647,2014,3
충청남도,당진군,551,2014,3
충청남도,당진시,1180,2014,3
충청남도,보령시,817,2014,3
충청남도,부여군,356,2014,3
충청남도,서산시,570,2014,3
충청남도,서천군,410,2014,3
충청남도,아산시,4096,2014,3
충청남도,연기군,2,2014,3
충청남도,예산군,724,2014,3
충청남도,천안시,0,2014,3
충청남도,천안시 동남구,1715,2014,3
충청남도,천안시 서북구,3160,2014,3
충청남도,청양군,180,2014,3
충청남도,태안군,204,2014,3
충청남도,홍성군,675,2014,3
충청북도,괴산군,251,2014,3
충청북도,단양군,47,2014,3
충청북도,보은군,94,2014,3
충청북도,영동군,136,2014,3
충청북도,옥천군,336,2014,3
충청북도,음성군,3652,2014,3
충청북도,제천시,214,2014,3
충청북도,증평군,127,2014,3
충청북도,진천군,2049,2014,3
충청북도,청원군,1624,2014,3
충청북도,청주시 상당구,75,2014,3
충청북도,청주시 흥덕구,414,2014,3
충청북도,충주시,1355,2014,3
강원도,강릉시,167,2014,6
강원도,고성군,83,2014,6
강원도,동해시,112,2014,6
강원도,삼척시,157,2014,6
강원도,속초시,89,2014,6
강원도,양구군,70,2014,6
강원도,양양군,98,2014,6
강원도,영월군,33,2014,6
강원도,원주시,717,2014,6
강원도,인제군,153,2014,6
강원도,정선군,41,2014,6
강원도,철원군,403,2014,6
강원도,춘천시,278,2014,6
강원도,태백시,30,2014,6
강원도,평창군,98,2014,6
강원도,홍천군,411,2014,6
강원도,화천군,84,2014,6
강원도,횡성군,274,2014,6
경기도,가평군,113,2014,6
경기도,고양시 덕양구,668,2014,6
경기도,고양시 일산동구,1206,2014,6
경기도,고양시 일산서구,411,2014,6
경기도,과천시,13,2014,6
경기도,광명시,190,2014,6
경기도,광주시,5952,2014,6
경기도,구리시,158,2014,6
경기도,군포시,820,2014,6
경기도,김포시,8776,2014,6
경기도,남양주시,2512,2014,6
경기도,동두천시,614,2014,6
경기도,부천시,0,2014,6
경기도,부천시 소사구,109,2014,6
경기도,부천시 오정구,1258,2014,6
경기도,부천시 원미구,987,2014,6
경기도,성남시 분당구,124,2014,6
경기도,성남시 수정구,177,2014,6
경기도,성남시 중원구,316,2014,6
경기도,수원시 권선구,416,2014,6
경기도,수원시 영통구,395,2014,6
경기도,수원시 장안구,53,2014,6
경기도,수원시 팔달구,66,2014,6
경기도,시흥시,6633,2014,6
경기도,안산시 단원구,7115,2014,6
경기도,안산시 상록구,578,2014,6
경기도,안성시,3950,2014,6
경기도,안양시 동안구,172,2014,6
경기도,안양시 만안구,239,2014,6
경기도,양주시,4772,2014,6
경기도,양평군,458,2014,6
경기도,여주군,1,2014,6
경기도,여주시,1638,2014,6
경기도,연천군,386,2014,6
경기도,오산시,383,2014,6
경기도,용인시 기흥구,366,2014,6
경기도,용인시 수지구,219,2014,6
경기도,용인시 처인구,3737,2014,6
경기도,의왕시,389,2014,6
경기도,의정부시,256,2014,6
경기도,이천시,3115,2014,6
경기도,파주시,4467,2014,6
경기도,평택시,5357,2014,6
경기도,포천시,8097,2014,6
경기도,하남시,603,2014,6
경기도,화성시,17345,2014,6
경상남도,거제시,3632,2014,6
경상남도,거창군,121,2014,6
경상남도,고성군,1063,2014,6
경상남도,김해시,11294,2014,6
경상남도,남해군,408,2014,6
경상남도,마산시,0,2014,6
경상남도,밀양시,801,2014,6
경상남도,사천시,1168,2014,6
경상남도,산청군,228,2014,6
경상남도,양산시,2544,2014,6
경상남도,의령군,509,2014,6
경상남도,진주시,1796,2014,6
경상남도,창녕군,999,2014,6
경상남도,창원시,1,2014,6
경상남도,창원시 마산합포구,589,2014,6
경상남도,창원시 마산회원구,861,2014,6
경상남도,창원시 성산구,2404,2014,6
경상남도,창원시 의창구,1529,2014,6
경상남도,창원시 진해구,1459,2014,6
경상남도,통영시,1270,2014,6
경상남도,하동군,199,2014,6
경상남도,함안군,2491,2014,6
경상남도,함양군,146,2014,6
경상남도,합천군,222,2014,6
경상북도,경산시,2519,2014,6
경상북도,경주시,3194,2014,6
경상북도,고령군,1356,2014,6
경상북도,구미시,2668,2014,6
경상북도,군위군,382,2014,6
경상북도,김천시,606,2014,6
경상북도,문경시,137,2014,6
경상북도,봉화군,56,2014,6
경상북도,상주시,194,2014,6
경상북도,성주군,1021,2014,6
경상북도,안동시,240,2014,6
경상북도,영덕군,234,2014,6
경상북도,영양군,25,2014,6
경상북도,영주시,96,2014,6
경상북도,영천시,1718,2014,6
경상북도,예천군,73,2014,6
경상북도,울릉군,53,2014,6
경상북도,울진군,374,2014,6
경상북도,의성군,294,2014,6
경상북도,청도군,515,2014,6
경상북도,청송군,105,2014,6
경상북도,칠곡군,2436,2014,6
경상북도,포항시 남구,726,2014,6
경상북도,포항시 북구,437,2014,6
광주광역시,광산구,3563,2014,6
광주광역시,남구,26,2014,6
광주광역시,동구,24,2014,6
광주광역시,북구,421,2014,6
광주광역시,서구,197,2014,6
대구광역시,남구,2,2014,6
대구광역시,달서구,3503,2014,6
대구광역시,달성군,2555,2014,6
대구광역시,동구,99,2014,6
대구광역시,북구,889,2014,6
대구광역시,서구,855,2014,6
대구광역시,수성구,35,2014,6
대구광역시,중구,23,2014,6
대전광역시,대덕구,534,2014,6
대전광역시,동구,53,2014,6
대전광역시,서구,53,2014,6
대전광역시,유성구,169,2014,6
대전광역시,중구,40,2014,6
부산광역시,강서구,4163,2014,6
부산광역시,금정구,144,2014,6
부산광역시,기장군,882,2014,6
부산광역시,남구,43,2014,6
부산광역시,동구,8,2014,6
부산광역시,동래구,37,2014,6
부산광역시,부산진구,48,2014,6
부산광역시,북구,23,2014,6
부산광역시,사상구,1365,2014,6
부산광역시,사하구,1900,2014,6
부산광역시,서구,64,2014,6
부산광역시,수영구,20,2014,6
부산광역시,연제구,56,2014,6
부산광역시,영도구,136,2014,6
부산광역시,중구,9,2014,6
부산광역시,해운대구,83,2014,6
서울특별시,강남구,239,2014,6
서울특별시,강동구,167,2014,6
서울특별시,강북구,77,2014,6
서울특별시,강서구,115,2014,6
서울특별시,관악구,174,2014,6
서울특별시,광진구,134,2014,6
서울특별시,구로구,400,2014,6
서울특별시,금천구,605,2014,6
서울특별시,노원구,36,2014,6
서울특별시,도봉구,176,2014,6
서울특별시,동대문구,198,2014,6
서울특별시,동작구,87,2014,6
서울특별시,마포구,163,2014,6
서울특별시,서대문구,76,2014,6
서울특별시,서초구,179,2014,6
서울특별시,성동구,495,2014,6
서울특별시,성북구,190,2014,6
서울특별시,송파구,257,2014,6
서울특별시,양천구,98,2014,6
서울특별시,영등포구,283,2014,6
서울특별시,용산구,153,2014,6
서울특별시,은평구,89,2014,6
서울특별시,종로구,88,2014,6
서울특별시,중구,221,2014,6
서울특별시,중랑구,139,2014,6
울산광역시,남구,443,2014,6
울산광역시,동구,1215,2014,6
울산광역시,북구,1119,2014,6
울산광역시,울주군,2752,2014,6
울산광역시,중구,62,2014,6
인천광역시,강화군,279,2014,6
인천광역시,계양구,481,2014,6
인천광역시,남구,870,2014,6
인천광역시,남동구,6677,2014,6
인천광역시,동구,271,2014,6
인천광역시,부평구,935,2014,6
인천광역시,서구,5474,2014,6
인천광역시,연수구,493,2014,6
인천광역시,옹진군,68,2014,6
인천광역시,중구,237,2014,6
전라남도,강진군,129,2014,6
전라남도,고흥군,304,2014,6
전라남도,곡성군,105,2014,6
전라남도,광양시,322,2014,6
전라남도,구례군,26,2014,6
전라남도,나주시,774,2014,6
전라남도,담양군,566,2014,6
전라남도,목포시,236,2014,6
전라남도,무안군,344,2014,6
전라남도,보성군,87,2014,6
전라남도,순천시,204,2014,6
전라남도,신안군,243,2014,6
전라남도,여수시,791,2014,6
전라남도,영광군,187,2014,6
전라남도,영암군,2293,2014,6
전라남도,완도군,525,2014,6
전라남도,장성군,644,2014,6
전라남도,장흥군,120,2014,6
전라남도,진도군,250,2014,6
전라남도,함평군,323,2014,6
전라남도,해남군,396,2014,6
전라남도,화순군,284,2014,6
전라북도,고창군,252,2014,6
전라북도,군산시,1833,2014,6
전라북도,김제시,1022,2014,6
전라북도,남원시,191,2014,6
전라북도,무주군,10,2014,6
전라북도,부안군,179,2014,6
전라북도,순창군,52,2014,6
전라북도,완주군,746,2014,6
전라북도,익산시,1500,2014,6
전라북도,임실군,79,2014,6
전라북도,장수군,144,2014,6
전라북도,전주시 덕진구,267,2014,6
전라북도,전주시 완산구,88,2014,6
전라북도,정읍시,943,2014,6
전라북도,진안군,35,2014,6
제주특별자치도,서귀포시,1062,2014,6
제주특별자치도,제주시,1190,2014,6
충청남도,계룡시,16,2014,6
충청남도,공주시,384,2014,6
충청남도,금산군,457,2014,6
충청남도,논산시,1766,2014,6
충청남도,당진군,492,2014,6
충청남도,당진시,1328,2014,6
충청남도,보령시,861,2014,6
충청남도,부여군,398,2014,6
충청남도,서산시,572,2014,6
충청남도,서천군,447,2014,6
충청남도,아산시,4291,2014,6
충청남도,연기군,2,2014,6
충청남도,예산군,748,2014,6
충청남도,천안시,0,2014,6
충청남도,천안시 동남구,1732,2014,6
충청남도,천안시 서북구,3199,2014,6
충청남도,청양군,186,2014,6
충청남도,태안군,237,2014,6
충청남도,홍성군,758,2014,6
충청북도,괴산군,267,2014,6
충청북도,단양군,54,2014,6
충청북도,보은군,97,2014,6
충청북도,영동군,141,2014,6
충청북도,옥천군,365,2014,6
충청북도,음성군,3795,2014,6
충청북도,제천시,216,2014,6
충청북도,증평군,137,2014,6
충청북도,진천군,2152,2014,6
충청북도,청원군,1696,2014,6
충청북도,청주시 상당구,68,2014,6
충청북도,청주시 흥덕구,422,2014,6
충청북도,충주시,1458,2014,6
강원도,강릉시,178,2014,9
강원도,고성군,83,2014,9
강원도,동해시,117,2014,9
강원도,삼척시,160,2014,9
강원도,속초시,90,2014,9
강원도,양구군,78,2014,9
강원도,양양군,99,2014,9
강원도,영월군,35,2014,9
강원도,원주시,785,2014,9
강원도,인제군,159,2014,9
강원도,정선군,41,2014,9
강원도,철원군,396,2014,9
강원도,춘천시,299,2014,9
강원도,태백시,34,2014,9
강원도,평창군,118,2014,9
강원도,홍천군,487,2014,9
강원도,화천군,104,2014,9
강원도,횡성군,277,2014,9
경기도,가평군,115,2014,9
